CUSEC;NMUN;V_VENTA;N_VENTA;V_ALQL;N_ALQL;FECHA
2813401001;San Sebastián de los Reyes2;2357;3;0;0;2018-10-18_10_37_02
2813401002;San Sebastián de los Reyes2;2499;7;0;0;2018-10-18_10_37_02
2800701002;Alcorcón2;1637;7;7.73;2;2018-10-18_10_37_02
